root,source_region,receiver_region,source_n,receiver_n,source_country_count,receiver_country_count,source_branch_count,receiver_branch_count,deepest_A_s,deepest_D,deepest_call,source_receiver_reliability_score,display_class
F,east_europe,southeast_asia,3304,282,10,9,2363,228,11.71631205673759,-5.145092592795889,True,1.0,broad-root deferred
F,east_europe,west_asia,3304,12990,10,19,2363,7641,0.2543494996150885,2.660782872521139,False,1.0,broad-root deferred
F,east_europe,west_europe,3304,8281,10,21,2363,5850,0.3989856297548605,1.9622878507619426,False,1.0,broad-root deferred
F,north_africa,americas_indigenous_relevant,583,306,6,11,418,251,1.9052287581699343,-1.223101139140711,True,1.0,broad-root deferred
F,north_africa,balkan,583,1761,6,10,418,1177,0.3310618966496308,2.2455530746821983,False,1.0,broad-root deferred
F,north_africa,caribbean,583,138,6,10,418,122,4.22463768115942,-2.5487651757028087,True,1.0,broad-root deferred
F,north_africa,central_asia,583,294,6,6,418,214,1.982993197278912,-1.752458429753059,True,1.0,broad-root deferred
F,north_africa,east_asia,583,1753,6,7,418,1244,0.3325727324586423,2.3129996018472365,False,1.0,broad-root deferred
F,north_africa,east_europe,583,3304,6,10,418,2363,0.1764527845036319,3.882901555824183,False,1.0,broad-root deferred
F,north_africa,north_america,583,2531,6,4,418,1980,0.2303437376531015,3.474163886177934,False,1.0,broad-root deferred
F,north_africa,north_europe,583,3587,6,7,418,2291,0.1625313632562029,3.828149459304011,False,1.0,broad-root deferred
F,north_africa,northeast_africa,583,165,6,5,418,112,3.533333333333333,-3.1166077523836657,True,1.0,broad-root deferred
F,north_africa,pacific_oceania,583,115,6,5,418,107,5.069565217391304,-2.7883307333466583,True,1.0,broad-root deferred
F,north_africa,south_america,583,169,6,8,418,149,3.4497041420118344,-2.2196663705835533,True,1.0,broad-root deferred
F,north_africa,south_asia,583,771,6,5,418,556,0.7561608300907912,0.6988050755882724,False,1.0,broad-root deferred
F,north_africa,southeast_asia,583,282,6,9,418,228,2.067375886524822,-1.2621910369717053,True,1.0,broad-root deferred
F,north_africa,west_asia,583,12990,6,19,418,7641,0.0448806774441878,6.543684428345323,False,1.0,broad-root deferred
F,north_africa,west_europe,583,8281,6,21,418,5850,0.0704021253471803,5.845189406586126,False,1.0,broad-root deferred
F,north_america,americas_indigenous_relevant,2531,306,4,11,1980,251,8.27124183006536,-4.697265025318646,True,1.0,broad-root deferred
F,north_america,balkan,2531,1761,4,10,1980,1177,1.43725156161272,-1.2286108114957361,True,1.0,broad-root deferred
F,north_america,caribbean,2531,138,4,10,1980,122,18.34057971014493,-6.022929061880743,True,1.0,broad-root deferred
F,north_america,central_asia,2531,294,4,6,1980,214,8.608843537414966,-5.226622315930993,True,1.0,broad-root deferred
F,north_america,east_asia,2531,1753,4,7,1980,1244,1.443810610382202,-1.161164284330698,True,1.0,broad-root deferred
F,north_america,east_europe,2531,3304,4,10,1980,2363,0.7660411622276029,0.4087376696462488,False,1.0,broad-root deferred
F,north_america,north_africa,2531,583,4,6,1980,418,4.341337907375643,-3.474163886177934,True,1.0,broad-root deferred
F,north_america,north_europe,2531,3587,4,7,1980,2291,0.7056035684415947,0.3539855731260771,False,1.0,broad-root deferred
F,north_america,northeast_africa,2531,165,4,5,1980,112,15.33939393939394,-6.5907716385616,True,1.0,broad-root deferred
F,north_america,pacific_oceania,2531,115,4,5,1980,107,22.008695652173916,-6.262494619524593,True,1.0,broad-root deferred
F,north_america,south_america,2531,169,4,8,1980,149,14.976331360946746,-5.693830256761487,True,1.0,broad-root deferred
F,north_america,south_asia,2531,771,4,5,1980,556,3.2827496757457846,-2.775358810589662,True,1.0,broad-root deferred
F,north_america,southeast_asia,2531,282,4,9,1980,228,8.97517730496454,-4.736354923149639,True,1.0,broad-root deferred
F,north_america,west_asia,2531,12990,4,19,1980,7641,0.1948421862971516,3.069520542167388,False,1.0,broad-root deferred
F,north_america,west_europe,2531,8281,4,21,1980,5850,0.3056394155295254,2.371025520408191,False,1.0,broad-root deferred
F,north_europe,americas_indigenous_relevant,3587,306,7,11,2291,251,11.72222222222222,-5.051250598444722,True,1.0,broad-root deferred
F,north_europe,balkan,3587,1761,7,10,2291,1177,2.036910846110165,-1.5825963846218132,True,1.0,broad-root deferred
F,north_europe,caribbean,3587,138,7,10,2291,122,25.99275362318841,-6.376914635006821,True,1.0,broad-root deferred
F,north_europe,central_asia,3587,294,7,6,2291,214,12.200680272108844,-5.58060788905707,True,1.0,broad-root deferred
F,north_europe,east_asia,3587,1753,7,7,2291,1244,2.0462065031374785,-1.5151498574567752,True,1.0,broad-root deferred
F,north_europe,east_europe,3587,3304,7,10,2291,2363,1.0856537530266344,0.0547520965201717,False,1.0,broad-root deferred
F,north_europe,north_africa,3587,583,7,6,2291,418,6.152658662092624,-3.828149459304011,True,1.0,broad-root deferred
F,north_europe,north_america,3587,2531,7,4,2291,1980,1.4172263927301465,-0.3539855731260773,True,1.0,broad-root deferred
F,north_europe,northeast_africa,3587,165,7,5,2291,112,21.73939393939394,-6.944757211687676,True,1.0,broad-root deferred
F,north_europe,pacific_oceania,3587,115,7,5,2291,107,31.191304347826087,-6.61648019265067,True,1.0,broad-root deferred
F,north_europe,south_america,3587,169,7,8,2291,149,21.22485207100592,-6.047815829887566,True,1.0,broad-root deferred
F,north_europe,south_asia,3587,771,7,5,2291,556,4.652399481193256,-3.129344383715739,True,1.0,broad-root deferred
F,north_europe,southeast_asia,3587,282,7,9,2291,228,12.71985815602837,-5.090340496275717,True,1.0,broad-root deferred
F,north_europe,west_asia,3587,12990,7,19,2291,7641,0.2761354888375673,2.715534969041311,False,1.0,broad-root deferred
F,north_europe,west_europe,3587,8281,7,21,2291,5850,0.4331602463470595,2.017039947282114,False,1.0,broad-root deferred
F,northeast_africa,americas_indigenous_relevant,165,306,5,11,112,251,0.5392156862745098,1.8935066132429546,False,1.0,broad-root deferred
F,northeast_africa,balkan,165,1761,5,10,112,1177,0.0936967632027257,5.362160827065864,False,1.0,broad-root deferred
F,northeast_africa,caribbean,165,138,5,10,112,122,1.1956521739130437,0.5678425766808569,False,1.0,broad-root deferred
F,northeast_africa,central_asia,165,294,5,6,112,214,0.5612244897959183,1.3641493226306067,False,1.0,broad-root deferred
F,northeast_africa,east_asia,165,1753,5,7,112,1244,0.0941243582430119,5.429607354230904,False,1.0,broad-root deferred
F,northeast_africa,east_europe,165,3304,5,10,112,2363,0.0499394673123486,6.999509308207849,False,1.0,broad-root deferred
F,northeast_africa,north_africa,165,583,5,6,112,418,0.2830188679245283,3.116607752383666,False,1.0,broad-root deferred
F,northeast_africa,north_america,165,2531,5,4,112,1980,0.0651916238640853,6.5907716385616,False,1.0,broad-root deferred
F,northeast_africa,north_europe,165,3587,5,7,112,2291,0.0459994424310008,6.944757211687678,False,1.0,broad-root deferred
F,northeast_africa,pacific_oceania,165,115,5,5,112,107,1.434782608695652,0.3282770190370073,False,1.0,broad-root deferred
F,northeast_africa,south_america,165,169,5,8,112,149,0.9763313609467456,0.896941381800113,False,1.0,broad-root deferred
F,northeast_africa,south_asia,165,771,5,5,112,556,0.2140077821011673,3.8154128279719384,False,1.0,broad-root deferred
F,northeast_africa,southeast_asia,165,282,5,9,112,228,0.5851063829787234,1.8544167154119606,False,1.0,broad-root deferred
F,northeast_africa,west_asia,165,12990,5,19,112,7641,0.0127020785219399,9.660292180728987,False,1.0,broad-root deferred
F,northeast_africa,west_europe,165,8281,5,21,112,5850,0.0199251298152397,8.961797158969793,False,1.0,broad-root deferred
F,pacific_oceania,americas_indigenous_relevant,115,306,5,11,107,251,0.3758169934640523,1.5652295942059473,False,1.0,broad-root deferred
F,pacific_oceania,balkan,115,1761,5,10,107,1177,0.0653038046564452,5.033883808028857,False,1.0,broad-root deferred
F,pacific_oceania,caribbean,115,138,5,10,107,122,0.8333333333333334,0.23956555764384993,False,1.0,broad-root deferred
F,pacific_oceania,central_asia,115,294,5,6,107,214,0.391156462585034,1.0358723035935993,False,1.0,broad-root deferred
F,pacific_oceania,east_asia,115,1753,5,7,107,1244,0.0656018254420992,5.101330335193895,False,1.0,broad-root deferred
F,pacific_oceania,east_europe,115,3304,5,10,107,2363,0.0348062953995157,6.6712322891708435,False,1.0,broad-root deferred
F,pacific_oceania,north_africa,115,583,5,6,107,418,0.1972555746140651,2.7883307333466583,False,1.0,broad-root deferred
F,pacific_oceania,north_america,115,2531,5,4,107,1980,0.045436586329514,6.262494619524593,False,1.0,broad-root deferred
F,pacific_oceania,north_europe,115,3587,5,7,107,2291,0.0320602174519096,6.61648019265067,False,1.0,broad-root deferred
F,pacific_oceania,northeast_africa,115,165,5,5,107,112,0.696969696969697,-0.3282770190370073,False,1.0,broad-root deferred
F,pacific_oceania,south_america,115,169,5,8,107,149,0.6804733727810651,0.5686643627631054,False,1.0,broad-root deferred
F,pacific_oceania,south_asia,115,771,5,5,107,556,0.1491569390402075,3.487135808934931,False,1.0,broad-root deferred
F,pacific_oceania,southeast_asia,115,282,5,9,107,228,0.4078014184397163,1.5261396963749532,False,1.0,broad-root deferred
F,pacific_oceania,west_asia,115,12990,5,19,107,7641,0.0088529638183217,9.33201516169198,False,1.0,broad-root deferred
F,pacific_oceania,west_europe,115,8281,5,21,107,5850,0.0138872116894094,8.633520139932784,False,1.0,broad-root deferred
F,south_america,americas_indigenous_relevant,169,306,8,11,149,251,0.5522875816993464,0.9965652314428418,False,1.0,broad-root deferred
F,south_america,balkan,169,1761,8,10,149,1177,0.0959681998864281,4.465219445265751,False,1.0,broad-root deferred
F,south_america,caribbean,169,138,8,10,149,122,1.2246376811594204,-0.32909880511925577,True,1.0,broad-root deferred
F,south_america,central_asia,169,294,8,6,149,214,0.5748299319727891,0.4672079408304937,False,1.0,broad-root deferred
F,south_america,east_asia,169,1753,8,7,149,1244,0.0964061608670849,4.53266597243079,False,1.0,broad-root deferred
F,south_america,east_europe,169,3304,8,10,149,2363,0.0511501210653753,6.102567926407736,False,1.0,broad-root deferred
F,south_america,north_africa,169,583,8,6,149,418,0.2898799313893653,2.2196663705835524,False,1.0,broad-root deferred
F,south_america,north_america,169,2531,8,4,149,1980,0.066772026866851,5.693830256761487,False,1.0,broad-root deferred
F,south_america,north_europe,169,3587,8,7,149,2291,0.0471145804293281,6.047815829887566,False,1.0,broad-root deferred
F,south_america,northeast_africa,169,165,8,5,149,112,1.0242424242424242,-0.8969413818001132,True,1.0,broad-root deferred
F,south_america,pacific_oceania,169,115,8,5,149,107,1.4695652173913043,-0.5686643627631056,True,1.0,broad-root deferred
F,south_america,south_asia,169,771,8,5,149,556,0.2191958495460441,2.918471446171825,False,1.0,broad-root deferred
F,south_america,southeast_asia,169,282,8,9,149,228,0.599290780141844,0.9574753336118473,False,1.0,broad-root deferred
F,south_america,west_asia,169,12990,8,19,149,7641,0.0130100076982294,8.763350798928876,False,1.0,broad-root deferred
F,south_america,west_europe,169,8281,8,21,149,5850,0.0204081632653061,8.06485577716968,False,1.0,broad-root deferred
F,south_asia,americas_indigenous_relevant,771,306,5,11,556,251,2.519607843137255,-1.9219062147289836,True,1.0,broad-root deferred
F,south_asia,balkan,771,1761,5,10,556,1177,0.4378194207836456,1.5467479990939257,False,1.0,broad-root deferred
F,south_asia,caribbean,771,138,5,10,556,122,5.586956521739131,-3.247570251291081,True,1.0,broad-root deferred
F,south_asia,central_asia,771,294,5,6,556,214,2.622448979591837,-2.4512635053413314,True,1.0,broad-root deferred
F,south_asia,east_asia,771,1753,5,7,556,1244,0.4398174557900741,1.6141945262589636,False,1.0,broad-root deferred
F,south_asia,east_europe,771,3304,5,10,556,2363,0.2333535108958837,3.184096480235911,False,1.0,broad-root deferred
F,south_asia,north_africa,771,583,5,6,556,418,1.3224699828473414,-0.6988050755882724,True,1.0,broad-root deferred
F,south_asia,north_america,771,2531,5,4,556,1980,0.3046226787830897,2.775358810589661,False,1.0,broad-root deferred
F,south_asia,north_europe,771,3587,5,7,556,2291,0.2149428491775857,3.129344383715739,False,1.0,broad-root deferred
F,south_asia,northeast_africa,771,165,5,5,556,112,4.672727272727273,-3.8154128279719384,True,1.0,broad-root deferred
F,south_asia,pacific_oceania,771,115,5,5,556,107,6.7043478260869565,-3.487135808934931,True,1.0,broad-root deferred
F,south_asia,south_america,771,169,5,8,556,149,4.562130177514793,-2.9184714461718255,True,1.0,broad-root deferred
F,south_asia,southeast_asia,771,282,5,9,556,228,2.734042553191489,-1.960996112559978,True,1.0,broad-root deferred
F,south_asia,west_asia,771,12990,5,19,556,7641,0.0593533487297921,5.84487935275705,False,1.0,broad-root deferred
F,south_asia,west_europe,771,8281,5,21,556,5850,0.0931046975003019,5.146384330997853,False,1.0,broad-root deferred
F,southeast_asia,americas_indigenous_relevant,282,306,9,11,228,251,0.9215686274509804,0.039089897830994265,False,1.0,broad-root deferred
F,southeast_asia,balkan,282,1761,9,10,228,1177,0.1601362862010221,3.5077441116539037,False,1.0,broad-root deferred
F,southeast_asia,caribbean,282,138,9,10,228,122,2.0434782608695654,-1.2865741387311034,True,1.0,broad-root deferred
F,southeast_asia,central_asia,282,294,9,6,228,214,0.9591836734693876,-0.49026739278135334,False,1.0,broad-root deferred
F,southeast_asia,east_asia,282,1753,9,7,228,1244,0.1608670849971477,3.5751906388189414,False,1.0,broad-root deferred
F,southeast_asia,east_europe,282,3304,9,10,228,2363,0.0853510895883777,5.145092592795889,False,1.0,broad-root deferred
F,southeast_asia,north_africa,282,583,9,6,228,418,0.483704974271012,1.2621910369717053,False,1.0,broad-root deferred
F,southeast_asia,north_america,282,2531,9,4,228,1980,0.1114184116949822,4.73635492314964,False,1.0,broad-root deferred
F,southeast_asia,north_europe,282,3587,9,7,228,2291,0.0786172288820741,5.090340496275717,False,1.0,broad-root deferred
F,southeast_asia,northeast_africa,282,165,9,5,228,112,1.709090909090909,-1.8544167154119606,True,1.0,broad-root deferred
F,southeast_asia,pacific_oceania,282,115,9,5,228,107,2.4521739130434783,-1.5261396963749534,True,1.0,broad-root deferred
F,southeast_asia,south_america,282,169,9,8,228,149,1.668639053254438,-0.9574753336118473,True,1.0,broad-root deferred
F,southeast_asia,south_asia,282,771,9,5,228,556,0.3657587548638132,1.960996112559978,False,1.0,broad-root deferred
F,southeast_asia,west_asia,282,12990,9,19,228,7641,0.0217090069284064,7.805875465317028,False,1.0,broad-root deferred
F,southeast_asia,west_europe,282,8281,9,21,228,5850,0.0340538582296824,7.1073804435578305,False,1.0,broad-root deferred
F,west_asia,americas_indigenous_relevant,12990,306,19,11,7641,251,42.45098039215687,-7.766785567486033,True,1.0,broad-root deferred
F,west_asia,balkan,12990,1761,19,10,7641,1177,7.37649063032368,-4.298131353663124,True,1.0,broad-root deferred
F,west_asia,caribbean,12990,138,19,10,7641,122,94.1304347826087,-9.09244960404813,True,1.0,broad-root deferred
F,west_asia,central_asia,12990,294,19,6,7641,214,44.18367346938776,-8.296142858098381,True,1.0,broad-root deferred
F,west_asia,east_asia,12990,1753,19,7,7641,1244,7.410154021677125,-4.230684826498085,True,1.0,broad-root deferred
F,west_asia,east_europe,12990,3304,19,10,7641,2363,3.931598062953995,-2.660782872521139,True,1.0,broad-root deferred
F,west_asia,north_africa,12990,583,19,6,7641,418,22.28130360205832,-6.543684428345323,True,1.0,broad-root deferred
F,west_asia,north_america,12990,2531,19,4,7641,1980,5.132358751481628,-3.069520542167388,True,1.0,broad-root deferred
F,west_asia,north_europe,12990,3587,19,7,7641,2291,3.621410649567884,-2.715534969041311,True,1.0,broad-root deferred
F,west_asia,northeast_africa,12990,165,19,5,7641,112,78.72727272727273,-9.660292180728987,True,1.0,broad-root deferred
F,west_asia,pacific_oceania,12990,115,19,5,7641,107,112.95652173913044,-9.33201516169198,True,1.0,broad-root deferred
F,west_asia,south_america,12990,169,19,8,7641,149,76.86390532544378,-8.763350798928876,True,1.0,broad-root deferred
F,west_asia,south_asia,12990,771,19,5,7641,556,16.848249027237355,-5.84487935275705,True,1.0,broad-root deferred
F,west_asia,southeast_asia,12990,282,19,9,7641,228,46.06382978723404,-7.805875465317028,True,1.0,broad-root deferred
F,west_asia,west_europe,12990,8281,19,21,7641,5850,1.5686511290906897,-0.6984950217591966,True,1.0,broad-root deferred
F,west_europe,americas_indigenous_relevant,8281,306,21,11,5850,251,27.062091503267972,-7.0682905457268355,True,1.0,broad-root deferred
F,west_europe,balkan,8281,1761,21,10,5850,1177,4.70244179443498,-3.5996363319039273,True,1.0,broad-root deferred
F,west_europe,caribbean,8281,138,21,10,5850,122,60.0072463768116,-8.393954582288934,True,1.0,broad-root deferred
F,west_europe,central_asia,8281,294,21,6,5850,214,28.166666666666668,-7.597647836339185,True,1.0,broad-root deferred
F,west_europe,east_asia,8281,1753,21,7,5850,1244,4.723901882487165,-3.5321898047388895,True,1.0,broad-root deferred
