"lineage_root","source_mask","receiver_mask","source_terminal_count","receiver_terminal_count","source_country_count","receiver_country_count","source_branch_count","receiver_branch_count","deepest_source_adequacy_A_s","deepest_diversity_contrast_D","deepest_source_receiver_call","source_receiver_reliability_score","atlas_reliability_state","figure_source_file"
"J-Z2215","Eastern Europe","West Asia","113","7363","9","19","91","4139","0.015347","8.557224","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","Eastern Europe","Western Europe","113","145","9","14","91","111","0.779310","0.022855","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","North Africa/Maghreb","Balkans","360","61","6","7","236","49","5.901639","-3.840088","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","North Africa/Maghreb","Eastern Europe","360","113","6","9","236","91","3.185841","-2.041671","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","North Africa/Maghreb","Northeast Africa","360","108","6","4","236","73","3.333333","-2.848827","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","North Africa/Maghreb","West Asia","360","7363","6","19","236","4139","0.048893","6.515553","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","North Africa/Maghreb","Western Europe","360","145","6","14","236","111","2.482759","-2.018815","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","Northeast Africa","Balkans","108","61","4","7","73","49","1.770492","-0.991261","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","Northeast Africa","Eastern Europe","108","113","4","9","73","91","0.955752","0.807157","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","Northeast Africa","North Africa/Maghreb","108","360","4","6","73","236","0.300000","2.848827","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","Northeast Africa","West Asia","108","7363","4","19","73","4139","0.014668","9.364381","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","Northeast Africa","Western Europe","108","145","4","14","73","111","0.744828","0.830012","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","West Asia","Balkans","7363","61","19","7","4139","49","120.704918","-10.355642","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","West Asia","Eastern Europe","7363","113","19","9","4139","91","65.159292","-8.557224","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","West Asia","North Africa/Maghreb","7363","360","19","6","4139","236","20.452778","-6.515553","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","West Asia","Northeast Africa","7363","108","19","4","4139","73","68.175926","-9.364381","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","West Asia","Western Europe","7363","145","19","14","4139","111","50.779310","-8.534369","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","Western Europe","Balkans","145","61","14","7","111","49","2.377049","-1.821273","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","Western Europe","Eastern Europe","145","113","14","9","111","91","1.283186","-0.022855","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","Western Europe","North Africa/Maghreb","145","360","14","6","111","236","0.402778","2.018815","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","Western Europe","Northeast Africa","145","108","14","4","111","73","1.342593","-0.830012","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z2215","Western Europe","West Asia","145","7363","14","19","111","4139","0.019693","8.534369","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J-Z631","Balkans","Eastern Europe","33","34","10","7","23","19","0.970588","-0.328060","Rejected at deepest layer","0.052530","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"J-Z631","Balkans","Western Europe","33","83","10","13","23","59","0.397590","0.870438","Rejected at deepest layer","0.159398","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"J-Z631","Eastern Europe","Balkans","34","33","7","10","19","23","1.030303","0.328060","Rejected at deepest layer","0.019196","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"J-Z631","Eastern Europe","Western Europe","34","83","7","13","19","59","0.409639","1.198497","Rejected at deepest layer","0.023126","Robust source-receiver rejection","source_receiver_reliability_atlas.csv"
"J-Z631","Western Europe","Balkans","83","33","13","10","59","23","2.515152","-0.870438","Compatible at deepest layer","0.284398","Fragile or scale-sensitive","source_receiver_reliability_atlas.csv"
"J-Z631","Western Europe","Eastern Europe","83","34","13","7","59","19","2.441176","-1.198497","Compatible at deepest layer","0.023126","Robust source-receiver compatible","source_receiver_reliability_atlas.csv"
"J1","Balkans","Eastern Europe","61","115","7","9","49","93","0.530435","1.851470","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Balkans","North Africa/Maghreb","61","360","7","6","49","236","0.169444","3.840088","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Balkans","Northeast Africa","61","108","7","4","49","73","0.564815","0.991261","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Balkans","West Asia","61","7386","7","19","49","4156","0.008259","10.365010","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Balkans","Western Europe","61","149","7","14","49","115","0.409396","1.912604","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Eastern Europe","Balkans","115","61","9","7","93","49","1.885246","-1.851470","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Eastern Europe","North Africa/Maghreb","115","360","9","6","93","236","0.319444","1.988618","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Eastern Europe","Northeast Africa","115","108","9","4","93","73","1.064815","-0.860209","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Eastern Europe","West Asia","115","7386","9","19","93","4156","0.015570","8.513540","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Eastern Europe","Western Europe","115","149","9","14","93","115","0.771812","0.061134","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","North Africa/Maghreb","Balkans","360","61","6","7","236","49","5.901639","-3.840088","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","North Africa/Maghreb","Eastern Europe","360","115","6","9","236","93","3.130435","-1.988618","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","North Africa/Maghreb","Northeast Africa","360","108","6","4","236","73","3.333333","-2.848827","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","North Africa/Maghreb","West Asia","360","7386","6","19","236","4156","0.048741","6.524922","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","North Africa/Maghreb","Western Europe","360","149","6","14","236","115","2.416107","-1.927484","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Northeast Africa","Balkans","108","61","4","7","73","49","1.770492","-0.991261","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Northeast Africa","Eastern Europe","108","115","4","9","73","93","0.939130","0.860209","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Northeast Africa","North Africa/Maghreb","108","360","4","6","73","236","0.300000","2.848827","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Northeast Africa","West Asia","108","7386","4","19","73","4156","0.014622","9.373749","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Northeast Africa","Western Europe","108","149","4","14","73","115","0.724832","0.921343","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","West Asia","Balkans","7386","61","19","7","4156","49","121.081967","-10.365010","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","West Asia","Eastern Europe","7386","115","19","9","4156","93","64.226087","-8.513540","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","West Asia","North Africa/Maghreb","7386","360","19","6","4156","236","20.516667","-6.524922","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","West Asia","Northeast Africa","7386","108","19","4","4156","73","68.388889","-9.373749","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","West Asia","Western Europe","7386","149","19","14","4156","115","49.570470","-8.452406","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Western Europe","Balkans","149","61","14","7","115","49","2.442623","-1.912604","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Western Europe","Eastern Europe","149","115","14","9","115","93","1.295652","-0.061134","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Western Europe","North Africa/Maghreb","149","360","14","6","115","236","0.413889","1.927484","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Western Europe","Northeast Africa","149","108","14","4","115","73","1.379630","-0.921343","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J1","Western Europe","West Asia","149","7386","14","19","115","4156","0.020173","8.452406","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J2","Balkans","Central Asia","338","28","10","6","227","24","12.071429","-4.947034","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J2","Balkans","Eastern Europe","338","265","10","9","227","177","1.275472","-0.593972","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J2","Balkans","North Africa/Maghreb","338","75","10","5","227","60","4.506667","-2.759770","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J2","Balkans","Northern Europe","338","31","10","4","227","26","10.903226","-4.644832","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J2","Balkans","South Asia","338","124","10","5","227","92","2.725806","-1.729918","Compatible at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J2","Balkans","West Asia","338","2245","10","19","227","1347","0.150557","4.136226","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J2","Balkans","Western Europe","338","578","10","16","227","439","0.584775","1.715478","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
"J2","Central Asia","Balkans","28","338","6","10","24","227","0.082840","4.947034","Rejected at deepest layer","1.000000","Broad-root deferred","source_receiver_reliability_atlas.csv"
